sample,axis_3072,axis_1536,antipode_of_3072,same_plane,Sp_diff_axis_vs_antipode,S_min_3072,S_min_1536
fresh_1543,647,647,2407,True,0.0,239.60826110839844,239.60826110839844
fresh_1544,33,33,3033,True,0.0,305.54388427734375,305.54388427734375
fresh_1545,71,71,3011,True,0.0,248.53787231445312,248.53787231445312
fresh_1546,740,740,2308,True,0.182373046875,308.7818908691406,308.7818908691406
fresh_1547,936,936,2120,True,0.0,336.10955810546875,336.10955810546875
fresh_1548,1537,1505,1505,True,0.158538818359375,352.5570983886719,352.71563720703125
fresh_1549,1136,1136,1936,True,0.0,278.75128173828125,278.75128173828125
fresh_1550,1385,1385,1673,True,0.0,400.3475646972656,400.3475646972656
fresh_1551,1214,1214,1886,True,0.0,259.9552917480469,259.9552917480469
fresh_1552,481,481,2561,True,0.0,333.713134765625,333.713134765625
fresh_1553,233,233,2843,True,0.0,437.4187927246094,437.4187927246094
fresh_1554,17,17,3059,True,0.0,305.4600524902344,305.4600524902344
fresh_1555,1377,1377,1665,True,0.0,475.9720153808594,475.9720153808594
fresh_1556,2072,1016,1016,True,0.193450927734375,273.4908142089844,273.68426513671875
fresh_1557,1101,1101,1965,True,0.0,302.254638671875,302.254638671875
fresh_1558,4,4,3064,True,0.0,335.5795593261719,335.5795593261719
fresh_1559,1275,1275,1819,True,0.0,261.217529296875,261.217529296875
fresh_1560,651,651,2411,True,0.0,340.9682312011719,340.9682312011719
fresh_1561,834,834,2210,True,0.0,639.776123046875,639.776123046875
fresh_1562,392,392,2652,True,0.0,316.7129821777344,316.7129821777344
fresh_1563,1246,1246,1854,True,0.0,376.3302307128906,376.3302307128906
fresh_1564,193,193,2885,True,0.0,449.7474060058594,449.7474060058594
fresh_1565,1294,1294,1774,True,0.0,604.4473876953125,604.4473876953125
fresh_1566,165,165,2895,True,0.0,327.2069091796875,327.2069091796875
fresh_1567,1172,1172,1908,True,0.0,420.9830322265625,420.9830322265625
fresh_1568,1040,1040,2032,True,0.0,358.89691162109375,358.89691162109375
fresh_1569,796,796,2300,True,0.388092041015625,483.407470703125,483.407470703125
fresh_1570,217,217,2869,True,0.0,425.0504455566406,425.0504455566406
fresh_1571,13,13,3055,True,0.0,358.72332763671875,358.72332763671875
fresh_1572,1330,1330,1746,True,0.0,430.8240051269531,430.8240051269531
fresh_1573,429,429,2631,True,0.0,496.2125549316406,496.2125549316406
fresh_1574,47,47,3029,True,0.0,424.7569580078125,424.7569580078125
fresh_1575,649,649,2409,True,0.0,351.0180969238281,351.0180969238281
fresh_1576,1298,1298,1778,True,0.0,466.7122497558594,466.7122497558594
fresh_1577,46,46,3028,True,0.0,375.6253967285156,375.6253967285156
fresh_1578,550,550,2502,True,0.0,296.9088439941406,296.9088439941406
fresh_1579,45,45,3027,True,0.0,298.2608642578125,298.2608642578125
fresh_1580,348,348,2718,True,0.0,320.9588317871094,320.9588317871094
fresh_1581,1061,1061,1989,True,0.0,427.658447265625,427.658447265625
fresh_1582,188,188,2880,True,0.0,306.4082336425781,306.4082336425781
fresh_1583,700,700,2396,True,0.0,249.20193481445312,249.20193481445312
fresh_1584,1380,1380,1668,True,0.0,326.7341613769531,326.7341613769531
fresh_1585,143,143,2943,True,0.0,407.8133544921875,407.8133544921875
fresh_1586,90,90,2980,True,0.0,319.5357666015625,319.5357666015625
fresh_1587,128,128,2928,True,0.0,458.4566955566406,458.4566955566406
fresh_1588,1199,1199,1871,True,0.0,341.4557800292969,341.4557800292969
fresh_1589,14,14,3056,True,0.0,258.6842956542969,258.6842956542969
fresh_1590,90,90,2980,True,0.0,355.6941223144531,355.6941223144531
fresh_1591,1377,1377,1665,True,0.0,299.3899841308594,299.3899841308594
fresh_1592,1512,1512,1544,True,1.537322998046875,343.1036682128906,343.1036682128906
fresh_1593,37,37,3037,True,0.0,224.9976043701172,224.9976043701172
fresh_1594,1412,1412,1636,True,0.0,355.03814697265625,355.03814697265625
fresh_1595,384,384,2700,True,0.0,348.59912109375,348.59912109375
fresh_1596,11,11,3063,True,0.0,323.50689697265625,323.50689697265625
fresh_1597,408,408,2668,True,0.0,576.8489379882812,576.8489379882812
fresh_1598,648,648,2408,True,0.0,460.2957763671875,460.2957763671875
fresh_1599,1345,1345,1697,True,0.0,315.6510009765625,315.6510009765625
fresh_1600,91,91,2981,True,0.0,379.85150146484375,379.85150146484375
fresh_1601,63,63,3003,True,0.0,412.6476135253906,412.6476135253906
fresh_1602,1511,1511,1543,True,0.72418212890625,380.29473876953125,380.29473876953125
fresh_1603,86,86,2976,True,0.0,357.0810241699219,357.0810241699219
fresh_1604,117,117,2949,True,0.0,438.7283020019531,438.7283020019531
fresh_1605,9,9,3061,True,0.0,400.6461181640625,400.6461181640625
fresh_1606,100,100,2962,True,0.0,395.0193176269531,395.0193176269531
fresh_1607,187,187,2879,True,0.0,274.4173889160156,274.4173889160156
fresh_1608,807,807,2247,True,0.0,263.3508605957031,263.3508605957031
fresh_1609,136,136,2936,True,0.0,294.02191162109375,294.02191162109375
fresh_1610,1167,1167,1903,True,0.0,381.1540832519531,381.1540832519531
fresh_1611,1120,1120,1920,True,0.0,273.8200988769531,273.8200988769531
fresh_1612,2272,768,768,True,1.540130615234375,418.1794738769531,419.7196044921875
fresh_1613,1243,1243,1851,True,0.0,326.86334228515625,326.86334228515625
fresh_1614,1450,1450,1610,True,0.0,288.3310852050781,288.3310852050781
fresh_1615,104,104,2966,True,0.0,382.4302673339844,382.4302673339844
fresh_1616,1494,1494,1590,True,0.0,369.23358154296875,369.23358154296875
fresh_1617,1059,1059,1987,True,0.0,331.1710205078125,331.1710205078125
fresh_1618,5,5,3065,True,0.0,336.7390441894531,336.7390441894531
fresh_1619,614,614,2438,True,0.0,353.7937316894531,353.7937316894531
fresh_1620,14,14,3056,True,0.0,337.0653991699219,337.0653991699219
fresh_1621,1166,1166,1902,True,0.0,524.8955078125,524.8955078125
fresh_1622,1176,1176,1912,True,0.0,332.71490478515625,332.71490478515625
fresh_1623,442,442,2644,True,0.0,382.03424072265625,382.03424072265625
fresh_1624,828,828,2268,True,0.0,395.9272155761719,395.9272155761719
fresh_1625,270,270,2790,True,0.0,256.8601379394531,256.8601379394531
fresh_1626,358,358,2728,True,0.0,331.00531005859375,331.00531005859375
fresh_1627,1160,1160,1896,True,0.0,307.3345642089844,307.3345642089844
fresh_1628,397,397,2657,True,0.0,300.0686340332031,300.0686340332031
fresh_1629,364,364,2680,True,0.0,300.7428894042969,300.7428894042969
fresh_1630,411,411,2671,True,0.0,288.5574951171875,288.5574951171875
fresh_1631,285,285,2805,True,0.0,327.62823486328125,327.62823486328125
fresh_1632,541,541,2557,True,0.0,309.3034973144531,309.3034973144531
fresh_1633,1107,1107,1971,True,0.0,337.7825622558594,337.7825622558594
fresh_1634,43,43,3025,True,0.0,288.6529846191406,288.6529846191406
fresh_1635,165,165,2895,True,0.0,348.6487121582031,348.6487121582031
fresh_1636,1034,1034,2026,True,0.03277587890625,378.5608215332031,378.5608215332031
fresh_1637,71,71,3011,True,0.0,383.81494140625,383.81494140625
fresh_1638,1131,1131,1931,True,0.0,364.1608581542969,364.1608581542969
fresh_1639,70,70,3010,True,0.0,251.82305908203125,251.82305908203125
fresh_1640,272,272,2792,True,0.0,345.9600830078125,345.9600830078125
fresh_1641,1320,1320,1736,True,0.0,493.2766418457031,493.2766418457031
fresh_1642,19,19,3049,True,0.0,385.35955810546875,385.35955810546875
fresh_1643,354,354,2724,True,0.0,267.34991455078125,267.34991455078125
fresh_1644,49,49,3031,True,0.0,271.1421203613281,271.1421203613281
fresh_1645,1074,1074,2002,True,0.0,322.2018737792969,322.2018737792969
fresh_1646,530,530,2546,True,0.0,320.76690673828125,320.76690673828125
fresh_1647,134,134,2934,True,0.0,326.62353515625,326.62353515625
fresh_1648,629,629,2453,True,0.0,458.797607421875,458.797607421875
fresh_1649,32,32,3032,True,0.0,341.49945068359375,341.49945068359375
fresh_1650,13,13,3055,True,0.0,395.8780517578125,395.8780517578125
fresh_1651,1503,1503,1599,True,0.0,345.71856689453125,345.71856689453125
fresh_1652,1033,1033,2025,True,0.0,436.0082702636719,436.0082702636719
fresh_1653,5,5,3065,True,0.0,390.4159240722656,390.4159240722656
fresh_1654,27,27,3043,True,0.0,325.0977478027344,325.0977478027344
fresh_1655,2331,763,763,True,0.288787841796875,282.2974548339844,282.58624267578125
fresh_1656,1553,1521,1521,True,1.005859375,393.5991516113281,394.6050109863281
fresh_1657,676,676,2372,True,0.0,372.1556091308594,372.1556091308594
fresh_1658,959,959,2143,True,0.0,375.4534606933594,375.4534606933594
fresh_1659,54,54,3016,True,0.0,395.8136291503906,395.8136291503906
fresh_1660,349,349,2719,True,0.0,413.4422302246094,413.4422302246094
fresh_1661,499,499,2579,True,0.0,356.0058288574219,356.0058288574219
fresh_1662,1448,1448,1608,True,0.0,496.0475769042969,496.0475769042969
fresh_1663,26,26,3042,True,0.0,342.6868896484375,342.6868896484375
fresh_1664,1440,1440,1600,True,0.0,428.4442443847656,428.4442443847656
fresh_1665,25,25,3041,True,0.0,354.1029968261719,354.1029968261719
fresh_1666,80,80,2996,True,0.0,407.56072998046875,407.56072998046875
fresh_1667,1392,1392,1680,True,0.0,424.2189636230469,424.2189636230469
fresh_1668,1561,1529,1529,True,4.222686767578125,393.7633361816406,397.98602294921875
fresh_1669,141,141,2941,True,0.0,334.60748291015625,334.60748291015625
fresh_1670,1056,1056,1984,True,0.08319091796875,368.6474609375,368.6474609375
fresh_1671,1444,1444,1604,True,0.0,348.393798828125,348.393798828125
fresh_1672,55,55,3017,True,0.0,261.33294677734375,261.33294677734375
fresh_1673,1336,1336,1752,True,0.0,429.8883056640625,429.8883056640625
fresh_1674,1140,1140,1940,True,0.0,282.4977722167969,282.4977722167969
fresh_1675,55,55,3017,True,0.0,333.7623596191406,333.7623596191406
fresh_1676,72,72,2988,True,0.0,406.4814147949219,406.4814147949219
fresh_1677,248,248,2814,True,0.0,297.6850891113281,297.6850891113281
fresh_1678,1354,1354,1706,True,0.0,403.970703125,403.970703125
fresh_1679,30,30,3046,True,0.0,354.6125183105469,354.6125183105469
fresh_1680,521,521,2537,True,0.0,434.5460205078125,434.5460205078125
fresh_1681,760,760,2328,True,0.083251953125,537.4525756835938,537.4525756835938
fresh_1682,107,107,2969,True,0.0,456.80401611328125,456.80401611328125
fresh_1683,1236,1236,1844,True,0.0,351.3914794921875,351.3914794921875
fresh_1684,51,51,3013,True,0.0,302.2554016113281,302.2554016113281
fresh_1685,1325,1325,1741,True,0.0,322.9305725097656,322.9305725097656
fresh_1686,867,867,2179,True,0.0,410.55828857421875,410.55828857421875
fresh_1687,25,25,3041,True,0.0,453.7218933105469,453.7218933105469
fresh_1688,12,12,3054,True,0.0,292.4682312011719,292.4682312011719
fresh_1689,23,23,3053,True,0.0,308.6459045410156,308.6459045410156
fresh_1690,283,283,2803,True,0.0,294.9354553222656,294.9354553222656
fresh_1691,1244,1244,1852,True,0.0,339.1007995605469,339.1007995605469
fresh_1692,151,151,2917,True,0.0,267.760009765625,267.760009765625
fresh_1693,324,324,2746,True,0.0,311.8751525878906,311.8751525878906
fresh_1694,47,47,3029,True,0.0,380.94677734375,380.94677734375
fresh_1695,53,53,3015,True,0.0,275.6575012207031,275.6575012207031
fresh_1696,1149,1149,1949,True,0.0,299.555908203125,299.555908203125
fresh_1697,1039,1039,2031,True,0.0,279.6316223144531,279.6316223144531
fresh_1698,603,603,2491,True,0.0,330.1492004394531,330.1492004394531
fresh_1699,73,73,2989,True,0.0,441.2071838378906,441.2071838378906
fresh_1700,204,204,2856,True,0.0,324.51275634765625,324.51275634765625
fresh_1701,106,106,2968,True,0.0,316.1143798828125,316.1143798828125
fresh_1702,343,343,2713,True,0.0,441.244873046875,441.244873046875
fresh_1703,129,129,2929,True,0.0,366.0731506347656,366.0731506347656
fresh_1704,215,215,2867,True,0.0,316.50762939453125,316.50762939453125
fresh_1705,999,999,2055,True,0.045562744140625,348.37713623046875,348.37713623046875
fresh_1706,200,200,2852,True,0.0,444.268310546875,444.268310546875
fresh_1707,1130,1130,1930,True,0.0,320.0450744628906,320.0450744628906
fresh_1708,100,100,2962,True,0.0,319.80914306640625,319.80914306640625
fresh_1709,1496,1496,1592,True,0.0,366.36749267578125,366.36749267578125
fresh_1710,684,684,2380,True,0.0,455.0801086425781,455.0801086425781
fresh_1711,1112,1112,1976,True,0.0,471.7807922363281,471.7807922363281
fresh_1712,254,254,2820,True,0.0,329.72186279296875,329.72186279296875
fresh_1713,1420,1420,1644,True,0.0,412.65667724609375,412.65667724609375
fresh_1714,1485,1485,1581,True,0.0,460.52362060546875,460.52362060546875
fresh_1715,110,110,2972,True,0.0,371.6241149902344,371.6241149902344
fresh_1716,142,142,2942,True,0.0,395.9413757324219,395.9413757324219
fresh_1717,64,64,3004,True,0.0,285.5412292480469,285.5412292480469
fresh_1718,1494,1494,1590,True,0.0,277.40069580078125,277.40069580078125
fresh_1719,30,30,3046,True,0.0,371.97283935546875,371.97283935546875
fresh_1720,60,60,3000,True,0.0,411.52978515625,411.52978515625
fresh_1721,649,649,2409,True,0.0,332.369384765625,332.369384765625
fresh_1722,79,79,2995,True,0.0,411.549072265625,411.549072265625
fresh_1723,310,310,2782,True,0.0,452.4560852050781,452.4560852050781
fresh_1724,0,0,3070,True,0.0,382.2978515625,382.2978515625
fresh_1725,21,21,3051,True,0.0,257.20208740234375,257.20208740234375
fresh_1726,887,887,2199,True,0.0,315.71044921875,315.71044921875
fresh_1727,724,724,2356,True,0.0,469.7908630371094,469.7908630371094
fresh_1728,276,276,2796,True,0.0,536.0585327148438,536.0585327148438
fresh_1729,971,971,2091,True,0.0,396.7097473144531,396.7097473144531
fresh_1730,989,989,2109,True,0.0,328.2472229003906,328.2472229003906
fresh_1731,1744,1328,1328,True,0.042083740234375,291.011474609375,291.0535583496094
fresh_1732,403,403,2663,True,0.0,465.9423828125,465.9423828125
fresh_1733,19,19,3049,True,0.0,327.1577453613281,327.1577453613281
fresh_1734,53,53,3015,True,0.0,370.17218017578125,370.17218017578125
fresh_1735,280,280,2800,True,0.0,325.34332275390625,325.34332275390625
fresh_1736,42,42,3024,True,0.0,367.30181884765625,367.30181884765625
fresh_1737,74,74,2990,True,0.0,369.945556640625,369.945556640625
fresh_1738,79,79,2995,True,0.0,417.3771667480469,417.3771667480469
fresh_1739,1067,1067,1995,True,0.0,302.8905944824219,302.8905944824219
fresh_1740,648,648,2408,True,0.0,389.8567199707031,389.8567199707031
fresh_1741,14,14,3056,True,0.0,260.6557312011719,260.6557312011719
fresh_1742,47,47,3029,True,0.0,433.7801513671875,433.7801513671875
fresh_1743,130,130,2930,True,0.0,282.35076904296875,282.35076904296875
fresh_1744,19,19,3049,True,0.0,300.8401794433594,300.8401794433594
fresh_1745,8,8,3060,True,0.0,295.9898986816406,295.9898986816406
fresh_1746,77,77,2993,True,0.0,360.6317443847656,360.6317443847656
fresh_1747,981,981,2101,True,0.0,388.04150390625,388.04150390625
fresh_1748,20,20,3050,True,0.0,319.9974365234375,319.9974365234375
fresh_1749,109,109,2971,True,0.0,408.447265625,408.447265625
fresh_1750,128,128,2928,True,0.0,356.6183166503906,356.6183166503906
fresh_1751,74,74,2990,True,0.0,247.55810546875,247.55810546875
fresh_1752,253,253,2819,True,0.0,428.8783874511719,428.8783874511719
fresh_1753,346,346,2716,True,0.0,433.7422180175781,433.7422180175781
fresh_1754,1183,1183,1919,True,0.0,371.65887451171875,371.65887451171875
fresh_1755,623,623,2447,True,0.0,349.83367919921875,349.83367919921875
fresh_1756,83,83,2999,True,0.0,394.9598388671875,394.9598388671875
fresh_1757,1234,1234,1842,True,0.0,423.7659606933594,423.7659606933594
fresh_1758,122,122,2954,True,0.0,597.4576416015625,597.4576416015625
fresh_1759,689,689,2385,True,0.0,359.6490783691406,359.6490783691406
fresh_1760,350,350,2720,True,0.0,475.4791564941406,475.4791564941406
fresh_1761,1394,1394,1682,True,0.0,452.69219970703125,452.69219970703125
fresh_1762,364,364,2680,True,0.0,345.5299377441406,345.5299377441406
fresh_1763,1392,1392,1680,True,0.0,434.35308837890625,434.35308837890625
fresh_1764,78,78,2994,True,0.0,285.6258239746094,285.6258239746094
fresh_1765,1054,1054,2046,True,0.0,381.4041442871094,381.4041442871094
fresh_1766,109,109,2971,True,0.0,384.03265380859375,384.03265380859375
fresh_1767,50,50,3012,True,0.0,354.6459045410156,354.6459045410156
fresh_1768,63,63,3003,True,0.0,496.3302001953125,496.3302001953125
fresh_1769,235,235,2845,True,0.0,634.4588623046875,634.4588623046875
fresh_1770,228,228,2838,True,0.0,379.5467529296875,379.5467529296875
fresh_1771,20,20,3050,True,0.0,257.3207702636719,257.3207702636719
fresh_1772,73,73,2989,True,0.0,248.07025146484375,248.07025146484375
fresh_1773,1499,1499,1595,True,0.0,362.8229675292969,362.8229675292969
fresh_1774,650,650,2410,True,0.0,451.6925354003906,451.6925354003906
fresh_1775,12,12,3054,True,0.0,706.50537109375,706.50537109375
fresh_1776,849,849,2225,True,0.0,369.6028137207031,369.6028137207031
fresh_1777,63,63,3003,True,0.0,314.8441467285156,314.8441467285156
fresh_1778,127,127,2959,True,0.0,447.53369140625,447.53369140625
fresh_1779,1193,1193,1865,True,0.0,309.7850036621094,309.7850036621094
fresh_1780,233,233,2843,True,0.0,447.58648681640625,447.58648681640625
fresh_1781,12,12,3054,True,0.0,333.8517150878906,333.8517150878906
fresh_1782,27,27,3043,True,0.0,265.502197265625,265.502197265625
fresh_1783,229,229,2839,True,0.0,287.62408447265625,287.62408447265625
fresh_1784,1080,1080,2008,True,0.0,306.3663330078125,306.3663330078125
fresh_1785,1287,1287,1767,True,0.0,379.6944885253906,379.6944885253906
fresh_1786,1261,1261,1805,True,0.0,325.56402587890625,325.56402587890625
fresh_1787,1177,1177,1913,True,0.0,384.3804931640625,384.3804931640625
fresh_1788,73,73,2989,True,0.0,299.3555908203125,299.3555908203125
fresh_1789,1071,1071,1999,True,0.0,493.4381103515625,493.4381103515625
fresh_1790,100,100,2962,True,0.0,339.9047546386719,339.9047546386719
fresh_1791,1455,1455,1615,True,0.0,351.2426452636719,351.2426452636719
fresh_1792,1,1,3071,True,0.0,160.03521728515625,160.03521728515625
fresh_1793,39,39,3039,True,0.0,316.8802490234375,316.8802490234375
fresh_1794,19,19,3049,True,0.0,266.2433776855469,266.2433776855469
fresh_1795,134,134,2934,True,0.0,413.4096984863281,413.4096984863281
fresh_1796,527,527,2543,True,0.0,417.7031555175781,417.7031555175781
fresh_1797,75,75,2991,True,0.0,279.4103088378906,279.4103088378906
fresh_1798,108,108,2970,True,0.0,326.61328125,326.61328125
fresh_1799,383,383,2699,True,0.0,404.845703125,404.845703125
fresh_1800,97,97,2987,True,0.0,283.34527587890625,283.34527587890625
fresh_1801,55,55,3017,True,0.0,295.0426330566406,295.0426330566406
fresh_1802,1223,1223,1831,True,0.0,430.66192626953125,430.66192626953125
fresh_1803,50,50,3012,True,0.0,422.2189025878906,422.2189025878906
fresh_1804,62,62,3002,True,0.0,283.6819763183594,283.6819763183594
fresh_1805,857,857,2233,True,0.0,411.880859375,411.880859375
fresh_1806,813,813,2253,True,0.0,426.97186279296875,426.97186279296875
fresh_1807,319,319,2741,True,0.0,705.0194702148438,705.0194702148438
fresh_1808,57,57,3019,True,0.0,304.1755676269531,304.1755676269531
fresh_1809,1131,1131,1931,True,0.0,402.5549621582031,402.5549621582031
fresh_1810,12,12,3054,True,0.0,263.9075622558594,263.9075622558594
fresh_1811,1305,1305,1785,True,0.0,268.4764404296875,268.4764404296875
fresh_1812,56,56,3018,True,0.0,278.43133544921875,278.43133544921875
fresh_1813,526,526,2542,True,0.0,293.0435485839844,293.0435485839844
fresh_1814,584,584,2472,True,0.0,298.2533264160156,298.2533264160156
fresh_1815,82,82,2998,True,0.0,403.9285888671875,403.9285888671875
fresh_1816,277,277,2797,True,0.0,342.2118225097656,342.2118225097656
fresh_1817,1336,1336,1752,True,0.0,350.7710266113281,350.7710266113281
fresh_1818,455,455,2597,True,0.0,375.9449157714844,375.9449157714844
fresh_1819,479,479,2621,True,0.0,407.65130615234375,407.65130615234375
fresh_1820,922,922,2170,True,0.0,302.6836242675781,302.6836242675781
fresh_1821,687,687,2383,True,0.0,370.70745849609375,370.70745849609375
fresh_1822,20,20,3050,True,0.0,356.42138671875,356.42138671875
fresh_1823,433,433,2635,True,0.0,314.9151306152344,314.9151306152344
fresh_1824,628,628,2452,True,0.0,400.5254211425781,400.5254211425781
fresh_1825,38,38,3038,True,0.0,247.6639862060547,247.6639862060547
fresh_1826,1302,1302,1782,True,0.0,276.2613525390625,276.2613525390625
fresh_1827,1421,1421,1645,True,0.0,310.01031494140625,310.01031494140625
fresh_1828,116,116,2948,True,0.0,416.51654052734375,416.51654052734375
fresh_1829,98,98,2960,True,0.0,414.80877685546875,414.80877685546875
fresh_1830,1503,1503,1599,True,0.0,336.8955078125,336.8955078125
fresh_1831,17,17,3059,True,0.0,399.378173828125,399.378173828125
fresh_1832,417,417,2677,True,0.0,319.3682861328125,319.3682861328125
fresh_1833,78,78,2994,True,0.0,351.2943115234375,351.2943115234375
fresh_1834,2040,1048,1048,True,0.17864990234375,338.6050720214844,338.7837219238281
fresh_1835,519,519,2535,True,0.0,430.0806579589844,430.0806579589844
fresh_1836,174,174,2904,True,0.0,262.6830139160156,262.6830139160156
fresh_1837,1299,1299,1779,True,0.0,432.9293212890625,432.9293212890625
fresh_1838,2065,1009,1009,True,0.028167724609375,387.1585998535156,387.186767578125
fresh_1839,2312,744,744,True,0.025787353515625,365.7514343261719,365.7772216796875
fresh_1840,52,52,3014,True,0.0,308.8031921386719,308.8031921386719
fresh_1841,296,296,2768,True,0.0,344.8990478515625,344.8990478515625
fresh_1842,294,294,2766,True,0.0,296.85308837890625,296.85308837890625
fresh_1843,108,108,2970,True,0.0,422.68896484375,422.68896484375
fresh_1844,1428,1428,1652,True,0.0,355.78680419921875,355.78680419921875
fresh_1845,992,992,2048,True,0.0,427.5032043457031,427.5032043457031
fresh_1846,168,168,2898,True,0.0,264.2416076660156,264.2416076660156
fresh_1847,137,137,2937,True,0.0,324.17120361328125,324.17120361328125
fresh_1848,25,25,3041,True,0.0,432.031494140625,432.031494140625
fresh_1849,5,5,3065,True,0.0,355.2583923339844,355.2583923339844
fresh_1850,304,304,2776,True,0.0,348.8962707519531,348.8962707519531
fresh_1851,52,52,3014,True,0.0,417.97430419921875,417.97430419921875
fresh_1852,1164,1164,1900,True,0.0,389.6405334472656,389.6405334472656
fresh_1853,28,28,3044,True,0.0,403.77423095703125,403.77423095703125
fresh_1854,51,51,3013,True,0.0,563.2388305664062,563.2388305664062
fresh_1855,11,11,3063,True,0.0,292.5475769042969,292.5475769042969
fresh_1856,6,6,3066,True,0.0,465.7417297363281,465.7417297363281
fresh_1857,965,965,2085,True,0.0,486.1806640625,486.1806640625
fresh_1858,11,11,3063,True,0.0,319.032958984375,319.032958984375
fresh_1859,915,915,2163,True,0.0,348.5233154296875,348.5233154296875
fresh_1860,15,15,3057,True,0.0,289.9296569824219,289.9296569824219
fresh_1861,717,717,2349,True,0.0,386.27447509765625,386.27447509765625
fresh_1862,628,628,2452,True,0.0,263.7290954589844,263.7290954589844
fresh_1863,909,909,2157,True,0.0,377.392578125,377.392578125
fresh_1864,119,119,2951,True,0.0,467.24273681640625,467.24273681640625
fresh_1865,205,205,2857,True,0.0,203.74423217773438,203.74423217773438
fresh_1866,2283,779,779,True,0.32745361328125,390.1963195800781,390.5237731933594
fresh_1867,1082,1082,2010,True,0.0,324.448974609375,324.448974609375
fresh_1868,605,605,2493,True,0.0,268.8082580566406,268.8082580566406
fresh_1869,56,56,3018,True,0.0,380.8194274902344,380.8194274902344
fresh_1870,76,76,2992,True,0.0,335.87646484375,335.87646484375
fresh_1871,1053,1053,2045,True,0.0,268.1793212890625,268.1793212890625
fresh_1872,239,239,2849,True,0.0,391.3520812988281,391.3520812988281
fresh_1873,342,342,2712,True,0.0,514.1941528320312,514.1941528320312
fresh_1874,57,57,3019,True,0.0,283.2039489746094,283.2039489746094
fresh_1875,252,252,2818,True,0.0,332.3368835449219,332.3368835449219
fresh_1876,1059,1059,1987,True,0.0,328.5516052246094,328.5516052246094
fresh_1877,51,51,3013,True,0.0,380.61041259765625,380.61041259765625
fresh_1878,206,206,2858,True,0.0,301.1667175292969,301.1667175292969
fresh_1879,70,70,3010,True,0.0,236.8684539794922,236.8684539794922
fresh_1880,295,295,2767,True,0.0,422.2677001953125,422.2677001953125
fresh_1881,718,718,2350,True,0.0,267.49407958984375,267.49407958984375
fresh_1882,838,838,2214,True,0.0,451.0046691894531,451.0046691894531
fresh_1883,522,522,2538,True,0.0,409.60479736328125,409.60479736328125
fresh_1884,51,51,3013,True,0.0,229.05142211914062,229.05142211914062
fresh_1885,72,72,2988,True,0.0,488.16815185546875,488.16815185546875
fresh_1886,369,369,2685,True,0.0,330.0137939453125,330.0137939453125
fresh_1887,179,179,2909,True,0.0,486.3687744140625,486.3687744140625
fresh_1888,135,135,2935,True,0.0,438.2698059082031,438.2698059082031
fresh_1889,42,42,3024,True,0.0,519.31689453125,519.31689453125
fresh_1890,346,346,2716,True,0.0,417.6127014160156,417.6127014160156
fresh_1891,1218,1218,1826,True,0.0,392.8216857910156,392.8216857910156
fresh_1892,682,682,2378,True,0.0,340.1090087890625,340.1090087890625
fresh_1893,169,169,2899,True,0.0,379.0946350097656,379.0946350097656
fresh_1894,139,139,2939,True,0.0,332.6036376953125,332.6036376953125
fresh_1895,402,402,2662,True,0.0,338.84661865234375,338.84661865234375
fresh_1896,15,15,3057,True,0.0,299.80120849609375,299.80120849609375
fresh_1897,46,46,3028,True,0.0,437.69378662109375,437.69378662109375
fresh_1898,60,60,3000,True,0.0,268.5522155761719,268.5522155761719
fresh_1899,47,47,3029,True,0.0,398.3530578613281,398.3530578613281
fresh_1900,153,153,2919,True,0.0,429.7397155761719,429.7397155761719
fresh_1901,1301,1301,1781,True,0.0,460.3998107910156,460.3998107910156
fresh_1902,1243,1243,1851,True,0.0,273.4366149902344,273.4366149902344
fresh_1903,1555,1523,1523,True,1.028594970703125,340.957763671875,341.9863586425781
fresh_1904,392,392,2652,True,0.0,449.81683349609375,449.81683349609375
fresh_1905,68,68,3008,True,0.0,402.15240478515625,402.15240478515625
fresh_1906,2384,688,688,True,0.74285888671875,484.94091796875,485.68377685546875
fresh_1907,922,922,2170,True,0.0,399.67059326171875,399.67059326171875
fresh_1908,1191,1191,1863,True,0.0,379.0263977050781,379.0263977050781
fresh_1909,44,44,3026,True,0.0,324.523193359375,324.523193359375
fresh_1910,1230,1230,1838,True,0.0,393.5121765136719,393.5121765136719
fresh_1911,56,56,3018,True,0.0,289.37103271484375,289.37103271484375
fresh_1912,146,146,2912,True,0.0,392.8578186035156,392.8578186035156
fresh_1913,3,3,3069,True,0.0,311.00225830078125,311.00225830078125
fresh_1914,173,173,2903,True,0.0,419.30523681640625,419.30523681640625
fresh_1915,9,9,3061,True,0.0,478.8970947265625,478.8970947265625
fresh_1916,739,739,2307,True,0.013916015625,419.8891296386719,419.8891296386719
fresh_1917,140,140,2940,True,0.0,396.69891357421875,396.69891357421875
fresh_1918,198,198,2890,True,0.0,460.94476318359375,460.94476318359375
fresh_1919,6,6,3066,True,0.0,508.53314208984375,508.53314208984375
fresh_1920,474,474,2616,True,0.0,320.00537109375,320.00537109375
fresh_1921,496,496,2576,True,0.0,357.0764465332031,357.0764465332031
fresh_1922,1419,1419,1643,True,0.0,280.1499938964844,280.1499938964844
fresh_1923,27,27,3043,True,0.0,390.0412292480469,390.0412292480469
fresh_1924,1952,1088,1088,True,0.06793212890625,320.03082275390625,320.0987548828125
